School ID,School,Total,White No,White Pct,African American No,African American Pct,Native American No,Native American Pct,Asian Pacific Islander No,Asian Pacific Islander Pct,Hispanic No,Hispanic Pct,Year
609871,Vick EC Ctr,235,156.75151231054264,0.6787874729346637,40.219089711823926,0.17415567311770352,0.0,0.0,4.001250027902408,0.00017857541462979083,34.02814794973102,0.14687827853300295,2010
610217,Ward J.,444,13.777264001738521,0.07772640017385214,92.25323256347416,0.5253232563474145,4.2412198626085065,0.024121986260850665,271.1635900469642,0.01635900469642275,62.564693525214594,0.3564693525214599,2010
610219,Washington G.,784,74.03856523146649,0.09441502104240855,18.256849465846553,0.02334995144059566,14.201012625445127,0.01827387504046617,1.0001424409193913,1.2949174490126254e-05,676.5034302363224,0.8639482033020395,2010
610124,Washington H.,557,0.0,0.0,553.9949899799599,0.9949899799599199,0.0,0.0,0.0,0.0,3.00501002004008,0.00501002004008016,2010
610230,Wildwood Magnet,411,222.2898052976946,0.5921289498353285,30.129704752660878,0.08069319661863401,1.0318226690890389,0.0022730477920741977,36.01393693536746,0.0009954953833901596,121.53473034518802,0.32390931037057313,2010
609755,Young Magnet HS,2162,661.518914152815,0.37081075473899994,609.0277284981252,0.34150268821323704,17.86649935815299,0.010194110095917523,382.19137532077616,0.002251474362072441,491.3954826701307,0.27524097258977315,2010
609973,Zapata,961,0.0,0.0,4.0,0.004,0.0,0.0,0.0,0.0,957.0,0.996,2010
400010,ACE Tech Chtr HS,500,24.64065708418891,0.04928131416837782,330.59548254620125,0.6611909650924025,7.186858316221766,0.01437371663244353,0.0,0.0,137.5770020533881,0.27515400410677615,2011
400013,ASPIRA Chrt - Early College,505,6.048629291926213,0.01215732298155337,15.121573229815535,0.030393307453883425,1.0081048819877023,0.002026220496925562,3.000240739068942,6.018476723541272e-05,479.8214518572016,0.9553629643004022,2011
400017,ASPIRA Chrt - Haugan,592,16.16922224535673,0.0282037075594547,34.35724696241976,0.059541160403293256,3.0313374528438386,0.005222908807306426,19.002011525689298,0.0003352542815500746,519.4401818136904,0.9066969689483955,2011
400015,ASPIRA Chrt - Ramirez,397,14.0,0.03534993767013509,48.0,0.12220978451675274,1.0,0.0030299946574401503,4.0,0.00010176304475029893,330.0,0.8393085201109217,2011
609772,Addams,926,22.096577378365694,0.024144344591423457,7.032192459455231,0.008048114863807819,2.008048114863808,0.0020120287159519547,2.000086912687514,2.172817187853083e-05,892.8630951346278,0.9657737836569382,2011
609773,Agassiz,429,149.8377599476011,0.3598821025053217,100.59957425904699,0.2420828557393155,0.0,0.0,13.006222367774685,0.0003274930407728836,165.5564434255772,0.3977075487145898,2011
610513,Air Force Acad HS,302,24.851846297764162,0.08518462977641623,133.60428315373795,0.4604283153737941,0.0,0.0,12.004284581931918,0.0004284581931917993,131.53958596656597,0.4539585966565979,2011
610212,Albany Park Middle,266,23.3019827684834,0.10066092282779925,15.19663994226826,0.065546647422753,0.0,0.0,36.00475230794955,0.0015841026498517104,191.4966249812988,0.8322083270995961,2011
609774,Alcott,474,330.68344201081203,0.7341721005406009,46.04731650225715,0.1023658251128574,0.0,0.0,24.01114640807,0.0005573204034999722,73.25809507886083,0.16290475394304188,2011
610524,Alcott HS,232,31.092970811383285,0.13662135142291085,82.92306147230413,0.3653826840380173,2.0762537775383687,0.009531722192296106,5.00182600041998,0.0002282500524975121,110.90588793835423,0.4882359922942783,2011
609848,Aldridge,283,0.0,0.0,283.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
609775,Altgeld,527,0.0,0.0,520.0,0.987,0.0,0.0,0.0,0.0,7.0,0.013000000000000001,2011
400012,Amandla Elementay Chrtr,348,0.0,0.0,348.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
609780,Ames Middle,583,12.08450704225352,0.021126760563380285,29.201207243460768,0.05030181086519115,3.0201207243460764,0.0050301810865191155,0.0,0.0,538.6941649899396,0.9235412474849095,2011
609695,Amundsen HS,1535,145.0492412652002,0.10785480343158922,174.46790345916583,0.1298896557455698,4.066104556941942,0.0034791872074706196,195.0279921576627,0.0014732714559321843,1016.3887585610292,0.7573030821594382,2011
609951,Ariel,550,0.0,0.0,537.9779559118236,0.9779559118236473,0.0,0.0,0.0,0.0,12.022044088176353,0.022044088176352707,2011
609777,Armour,362,23.874741513511005,0.06728780873161551,18.68339180743047,0.052568600571574614,0.0,0.0,5.00188782267246,0.00014521712865075861,314.4399788563861,0.8799983735681591,2011
609779,Armstrong G.,1487,125.4849266789372,0.09956933368391999,390.8797710952186,0.3108506027205307,16.467490164247675,0.013356861835647806,230.0657349989466,0.00187814282704591,724.10207706265,0.5743450589328556,2011
610156,Armstrong L.,95,0.0,0.0,93.0,0.9790000000000001,0.0,0.0,0.0,0.0,2.0,0.021,2011
610287,Ashburn,490,4.09025452109846,0.008204956463496317,405.1157066309444,0.828700602813128,1.022563630274615,0.0020512391158740793,1.000230241125251,2.0931011386470197e-05,78.77124497655727,0.1610222705961152,2011
610268,Ashe,456,0.0,0.0,450.9889779559118,0.9889779559118237,0.0,0.0,0.0,0.0,5.011022044088176,0.011022044088176353,2011
609781,Attucks,276,0.0,0.0,275.0,0.996,0.0,0.0,0.0,0.0,1.0,0.004,2011
609782,Audubon,573,342.43532181893585,0.6056029004508542,22.701820808861893,0.04051954306814034,1.0919903139925349,0.002190245571250829,8.006421662407856,0.00015289672399656747,198.76444539580186,0.3515344141857581,2011
400018,Austin Bus & Entrp HS,317,0.0,0.0,313.9909638554217,0.9909638554216867,0.0,0.0,0.0,0.0,3.0090361445783134,0.009036144578313253,2011
610501,Austin Poly Tech HS,251,1.0,0.004,247.0,0.9839999999999999,1.0,0.004,0.0,0.0,2.0,0.008,2011
609786,Avalon Park,393,0.0,0.0,387.0,0.985,0.0,0.0,0.0,0.0,6.0,0.015,2011
610544,Azuela,870,21.292382374906648,0.024365197908887228,16.219286781179985,0.01827389843166542,5.073095593726662,0.006091299477221807,1.0001400298730396,1.1669156086631814e-05,826.4150952203137,0.9512579350261389,2011
610265,Banneker,302,0.0,0.0,300.9969879518072,0.996987951807229,0.0,0.0,0.0,0.0,1.0030120481927711,0.0030120481927710845,2011
610549,Banner North Elem,5,0.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,2.0,0.4,2011
610550,Banner North HS,28,0.0,0.0,14.0,0.5,0.0,0.0,0.0,0.0,14.0,0.5,2011
610556,Banner South HS,284,0.0,0.0,279.0,0.982,0.0,0.0,0.0,0.0,5.0,0.018000000000000002,2011
610555,Banner West HS,162,1.0,0.006000000000000001,150.0,0.926,0.0,0.0,0.0,0.0,11.0,0.068,2011
609788,Barnard,272,2.0070281124497993,0.007028112449799196,265.97791164658634,0.9779116465863453,0.0,0.0,0.0,0.0,4.015060240963855,0.01506024096385542,2011
609789,Barry,796,14.127782534246576,0.018254647749510765,13.113584474885844,0.01622635355512068,1.0070990296803652,0.0010141470971950426,4.0003567351598175,5.096216568819309e-05,763.7511772260274,0.9644538894324853,2011
609790,Barton,596,1.002002002002002,0.002002002002002002,590.990990990991,0.990990990990991,0.0,0.0,0.0,0.0,4.007007007007007,0.007007007007007006,2011
609791,Bass,367,0.0,0.0,356.9729187562688,0.9729187562688064,0.0,0.0,0.0,0.0,10.027081243731194,0.027081243731193583,2011
609792,Bateman,1014,94.79127180058931,0.09981816251227735,24.23819383610735,0.025795704918903133,7.376841602293542,0.00785086671444878,63.03344747949351,0.0006968224894481165,824.5602452815164,0.8658384433649227,2011
610083,Beard,160,52.83122847301952,0.36624569460390355,14.505166475315729,0.10103329506314583,2.074626865671642,0.01492537313432836,16.005740528128587,0.0011481056257175663,74.58323765786452,0.5166475315729048,2011
610246,Beasley Magnet,1363,0.0,0.0,1330.7330724766564,0.9777560397213576,5.048483770564696,0.0040403142137246184,3.0002667852378835,2.223210315695865e-05,24.21817696754113,0.018181413961760783,2011
609796,Beaubien,1172,463.4371787446992,0.4599559178859254,18.19339913829862,0.018646861535915892,5.318239770212965,0.004972496409577571,167.11336612974736,0.0017713457773025907,517.9378162170419,0.5146533783912787,2011
610237,Beethoven,409,2.0512295081967213,0.005122950819672132,402.84631147540983,0.9846311475409836,0.0,0.0,0.0,0.0,4.102459016393443,0.010245901639344263,2011
609797,Beidler,406,0.0,0.0,387.95586760280844,0.9558676028084252,2.0050150451354063,0.0050150451354062184,0.0,0.0,16.03911735205617,0.0391173520561685,2011
609798,Belding,657,244.7652059841745,0.3979532931867353,43.19605851653914,0.07035638332583165,3.09344207160462,0.005496592447330598,43.012231382280056,0.0007194930752974602,322.9330620454017,0.5254742379648051,2011
609799,Bell,990,639.7527861735772,0.6851011191373656,31.579815849972576,0.03350410194769579,6.533755003442602,0.0069318831615922324,56.050320337024885,0.0006535108704531398,256.08332263598277,0.2738093848828932,2011
609922,Belmont-Cragin,634,21.65038301325576,0.03423068490819789,11.335045794707513,0.017633989195132246,6.177377185433389,0.009335641338599425,3.000932582468104,4.908328779494966e-05,591.8362614241353,0.9387506012702754,2011
609800,Bennett,502,1.0121457489878543,0.0020242914979757085,494.914979757085,0.98582995951417,1.0121457489878543,0.0020242914979757085,0.0,0.0,5.060728744939271,0.010121457489878541,2011
610365,Bethune,363,0.0,0.0,363.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2011
610350,Black Magnet,473,1.012158054711246,0.002026342451874367,467.9392097264438,0.9898682877406282,0.0,0.0,0.0,0.0,4.048632218844984,0.008105369807497468,2011
609803,Blaine,915,546.6737218006824,0.6255474359627234,44.56172022202984,0.051255283393593726,2.2073509191831744,0.0023297856087997146,41.04645567041809,0.0005219738249223404,280.51075138768647,0.32034552120996074,2011
610087,Blair,137,27.0,0.20449155560270038,29.0,0.22006197861813442,1.0,0.0072661974072025515,5.0,0.00037884240913464815,75.0,0.567801425962828,2011
609698,Bogan Tech HS,1658,41.15120232293461,0.025200387155766966,908.3022587328917,0.5503764554819506,10.036288557504305,0.006048092917384072,8.000291825955,4.863765916673962e-05,690.5099585607144,0.4183264267857316,2011
610238,Bond,343,1.0,0.0030000000000000005,333.0,0.9710000000000001,0.0,0.0,0.0,0.0,9.0,0.026000000000000006,2011
610161,Bontemps,345,0.0,0.0,344.0,0.997,0.0,0.0,0.0,0.0,1.0,0.003,2011
609804,Boone,748,182.98339396065788,0.2983393960657887,88.43599045409259,0.14359904540925925,4.061896140262611,0.006189614026261175,135.02234218966697,0.0022342189666985524,337.4963772553199,0.5496377255319923,2011
609815,Bouchet,778,1.007063572149344,0.0010090817356205853,774.9717457114026,0.9959636730575178,0.0,0.0,0.0,0.0,2.0211907164480323,0.003027245206861756,2011
609806,Bradwell,771,0.0,0.0,764.9939690150995,0.9939690150995777,1.0010029959789097,0.0010029959789097658,1.0000130090269639,1.300902696381019e-05,4.005014979894549,0.005014979894548828,2011
610242,Brennemann,360,15.262979389512132,0.043829898252021916,277.74615183929035,0.7910253065483954,3.050091312288025,0.008348552048004174,9.001565353509001,0.00026089225150013044,54.93921210540047,0.15653535090007825,2011
609809,Brentano,453,13.514590063457097,0.0302700037327705,21.81624630755264,0.048014488679567,6.230678304308355,0.013569312018138501,2.0007834209689532,4.60835864090287e-05,409.43770190371293,0.908100111983115,2011
609810,Bridge,994,532.5196006361176,0.5485524112436941,9.197855736116523,0.009421701719834441,1.0219839706796137,0.0010468557466482712,24.00530800096892,0.00025276195090099103,427.25525165611737,0.44072626933892217,2011
609811,Bright,359,2.0120842531634207,0.006042126581710365,226.26280445557745,0.6314022277887331,1.0060421265817103,0.0030210632908551824,1.0000561014538691,2.805072693458851e-05,128.71901306322354,0.3595065316117667,2011
610317,Brighton Park,687,12.051460900907252,0.017153633635750763,7.030271118180736,0.010090372726912215,4.018162670908442,0.0060542236361473285,3.000132188288999,4.406276299961665e-05,660.8999731217145,0.9666577072381901,2011
400019,Bronzeville LH Chrt,455,1.0020079878196784,0.002007987819678281,444.979898056003,0.979898056003001,0.0,0.0,1.0000220658002164,2.2065800216244843e-05,8.018071890377104,0.01807189037710453,2011
610381,Bronzeville Mil HS,552,0.0,0.0,544.0,0.9928781997022854,0.0,0.0,4.0,7.29692653454365e-05,4.0,0.007048831032369166,2011
609726,Brooks CPHS,781,12.060362173038229,0.015090543259557346,675.4607645875252,0.8651911468812878,5.0241448692152915,0.006036217303822938,0.0,0.0,88.45472837022133,0.11368209255533201,2011
610091,Brown R.,283,0.0,0.0,278.0,0.982,0.0,0.0,0.0,0.0,5.0,0.018000000000000002,2011
609812,Brown W.,214,3.0141407466842876,0.014140746684287532,201.94844008118184,0.9484400811818567,0.0,0.0,1.000047198753953,4.719875395289564e-05,8.037371973379903,0.03737197337990277,2011
609813,Brownell,310,0.0,0.0,309.0,0.997,0.0,0.0,0.0,0.0,1.0,0.003,2011
609830,Brunson,650,3.0404858299595143,0.005060728744939271,619.6275303643724,0.9534412955465588,2.0242914979757085,0.003036437246963563,0.0,0.0,25.307692307692307,0.038461538461538464,2011
610280,Buckingham,26,0.0,0.0,25.0,0.9620000000000001,0.0,0.0,0.0,0.0,1.0,0.038,2011
609817,Budlong,862,264.58734725335495,0.3702160956869113,33.59497208347306,0.04691094363156068,11.56039559689594,0.016482223438115916,149.07451271099188,0.002191550323290444,403.1827723552841,0.5641991869201217,2011
609818,Burbank,1132,11.050755958893054,0.010151191778610758,75.33498932869415,0.066997865738831,1.0050755958893054,0.0010151191778610758,12.000538049034201,0.00010760980684039673,1032.608641067489,0.9217282134978568,2011
609819,Burke,241,0.0,0.0,239.98784194528875,0.9959473150962512,0.0,0.0,0.0,0.0,1.012158054711246,0.004052684903748734,2011
609820,Burley,570,317.229158736201,0.594975256947088,23.5142748382185,0.04453749524172059,6.427103159497526,0.012561857632280168,38.025885039969545,0.0007613247049866769,184.80357822611342,0.34716406547392464,2011
609821,Burnham,283,0.0,0.0,281.0,0.993,0.0,0.0,0.0,0.0,2.0,0.006999999999999999,2011
609827,Burnside Magnet,761,0.0,0.0,744.7872340425532,0.9787234042553192,1.0101317122593718,0.0010131712259371835,0.0,0.0,15.202634245187436,0.02026342451874367,2011
609828,Burr,347,112.28059278172036,0.3280592781720356,27.814924321573848,0.08149243215738464,0.0,0.0,5.001505439151655,0.00015054391516549295,201.90297745755413,0.5902977457554144,2011
609829,Burroughs,507,18.07250467256307,0.03625233628153359,12.048336448375377,0.02416822418768906,0.0,0.0,2.00007944846873,3.972423436503791e-05,474.8790794305928,0.9395397152964122,2011
609832,Byrne,684,301.64844573740714,0.44140762290119173,9.078786715300442,0.013131119216740256,4.036363099369435,0.006060516561572426,1.000088604043298,1.4767340549640414e-05,368.2363158438797,0.5393859739799459,2011
400023,CICS - Avalon/So Shore,421,0.0,0.0,419.99799398194585,0.9979939819458374,0.0,0.0,0.0,0.0,1.0020060180541626,0.0020060180541624875,2011
400025,CICS - Bucktown,667,23.24161701026613,0.03451671575230398,96.00910633699382,0.14415804814197544,3.0284255306195447,0.004060790088506351,2.000213084937178,3.0440705311142058e-05,542.7206380371833,0.817234005311903,2011
400113,CICS - Chgo Quest North,231,18.730489073881373,0.08116545265348596,161.2840790842872,0.6982310093652445,2.084287200832466,0.009365244536940688,0.0,0.0,48.90114464099896,0.21123829344432885,2011
400032,CICS - Ellison,548,0.0,0.0,543.9431472081218,0.9928934010152284,0.0,0.0,0.0,0.0,4.056852791878173,0.007106598984771573,2011
400108,CICS - Hawkins,478,0.0,0.0,474.9879518072289,0.9939759036144579,0.0,0.0,0.0,0.0,3.0120481927710845,0.006024096385542169,2011
400027,CICS - Irving Park,517,72.27356699628822,0.14648797211911713,56.09715589711623,0.11380988603100638,0.0,0.0,23.01804672532579,0.0005012979257163657,365.61123038126976,0.7392008439241602,2011
400092,CICS - Lloyd Bond,346,1.0,0.003,342.0,0.988,0.0,0.0,0.0,0.0,3.0,0.009000000000000001,2011
400033,CICS - Longwood,1473,0.0,0.0,1461.983983983984,0.9919919919919921,1.002002002002002,0.0010010010010010012,0.0,0.0,10.014014014014014,0.007007007007007007,2011
400026,CICS - Loomis,592,0.0,0.0,582.9292088245833,0.9858417649166509,0.0,0.0,1.00008531112969,1.7062225937995872e-05,8.070705864287055,0.014141172857410976,2011
400034,CICS - Northtown,844,192.17206279606938,0.2643385663391144,67.10455758077416,0.09204646506451306,4.070804973126548,0.005900414427212375,118.01979854698799,0.0016498789156660198,462.6327761030419,0.6360646752534941,2011
400030,CICS - W. Belden,500,4.149993750260406,0.008332986125578102,33.19995000208325,0.06666388900462482,0.0,0.0,2.000749968751302,4.166493062789051e-05,460.64930627890504,0.9249614599391692,2011
400024,CICS- Basil,730,1.0071063024976359,0.0010151860710908385,675.5093730878344,0.929910441119208,0.0,0.0,3.00029203982867,4.171997552428103e-05,50.483228569839234,0.06903265283417702,2011
400028,CICS- Prairie,403,0.0,0.0,226.56212424849699,0.5621242484969939,0.0,0.0,0.0,0.0,176.43787575150301,0.437875751503006,2011
400029,CICS- Washington,446,0.0,0.0,444.0,0.996,0.0,0.0,0.0,0.0,2.0,0.004,2011
400031,CICS- Wrightwood,709,2.1307100493270923,0.003188049983587613,689.9537050776478,0.974480611649947,0.0,0.0,1.0006145277354352,1.4988481352080925e-05,15.914970345289644,0.02231634988511329,2011
609833,Caldwell,289,0.0,0.0,285.0,0.9869869869869871,1.0,0.003003003003003003,0.0,0.0,3.0,0.010010010010010012,2011
610243,Calhoun North,328,0.0,0.0,325.9939819458375,0.9939819458375126,0.0,0.0,0.0,0.0,2.0060180541624875,0.006018054162487463,2011
