,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,Year,Dept/Unit Number,Job Title_Chief Safety & Security OFF,Job Title_Flex Team Security Officer,Job Title_Safety And Security Off,Job Title_School Security Officer,Job Title_Senior School Security Officer,Job Title_Senior Security Officer,Total Security,Total Security_Filled,Job Title_Career Counseling Manager,Job Title_Director of Counseling,"Job Title_Director, School Counseling & Post Secondary Advising",Job Title_Guidance Counselor Assistant,Job Title_HS Counseling Specialist,Job Title_K‐8 Counseling Specialist,Job Title_Manager-Secdry Schl Counselng,Job Title_School Counselor,Total Counseling,Total Counseling_Filled,School ID,pos_name_0,Unit_Number,Notes,Unnamed: 26,Unit Number,Unnamed: 0_y,Unit,School_x,Total_x,Bilingual_N,Bilingual_P,IEP_N,IEP_P,Free_Lunch_N,Free_Lunch_P,School Name_x,Status as of 2014,Status as of 2019,Attendance,5YR Grad Rate,School_y,Total_y,White No,White Pct,African American No,African American Pct,Native American/Alaskan No,Native American/Alaskan Pct,Asian/Pacific Islander No,Asian/Pacific Islander Pct,Hispanic No,Hispanic Pct,Multi-Racial No,Multi-Racial Pct,Asian No,Asian Pct,Hawaiian/Pacific Islander No,Hawaiian/Pacific Islander Pct,Not Available No,Not Available Pct,School Name_y,School Year,# of Misconducts,# of Group 1-2 Misconducts,# of Group 3-4 Misconducts,# of Group 5-6 Misconducts,# of Suspensions (includes ISS and OSS),"% of Misconducts Resulting in a Suspension
(includes ISS and OSS)",# of ISS,% of Misconducts Resulting in an ISS,ISS per 100 Students,# of Unique Students Receiving ISS,% of Unique Students Receiving ISS,Average Length of ISS,# of OSS,% of Misconducts Resulting in an OSS,OSS per 100 Students,# of Unique Students Receiving OSS,% of Unique Students Receiving OSS,Average Length of OSS,# of Police Notifications,% of Misconducts Resulting in a Police Notification,Police Notifications per 100 Students,# of Unique Students Receiving Police Notification,% of Unique Students Receiving Police Notification,# of Students Expelled,Expulsions per 100 Students
260,260,355,1613,2013,28151,0,0,0,13,0,0,13,9,0,0,0,1,0,0,0,3,4,2,610389,ORR HS,28151,,1830.0,610389,494,610389,Orr Academy High School,676.0,13.0,0.0192,180.0,0.2663,647.0,0.9571,ORR HS,,,72.8,41.6,Orr Academy HS,676.0,3.0,0.4,587.0,86.8,1.0,0.1,0.0,0.0,74.0,10.9,11.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,ORR HS,2013.0,3229.0,1813.0,1394.0,22.0,3252.0,100.7,1273.0,39.4,206.77,458.0,74.4,1.4,1979.0,61.3,321.44,522.0,84.8,2.12,13.0,0.4,2.11,12.0,1.9,0.0,0.0
261,261,358,2142,2014,28151,0,0,0,11,0,0,11,11,0,0,0,0,0,0,0,1,1,1,610389,ORR HS,28151,,1830.0,610389,469,610389,Orr Academy High School,647.0,20.0,0.030911901081916538,145.0,0.2241112828438949,449.0,0.6939721792890263,ORR HS,,,71.4,41.0,,647.0,1.0,0.2,556.0,85.9,1.0,0.2,0.0,0.0,87.0,13.4,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,ORR HS,2014.0,2534.0,1164.0,1350.0,20.0,2640.0,104.2,1515.0,59.8,266.57,503.0,88.5,1.3,1125.0,44.4,197.95,419.0,73.7,2.53,13.0,0.5,2.29,12.0,2.1,3.0,0.53
262,262,361,2658,2015,28151,0,0,0,11,0,0,11,9,0,0,0,0,0,0,0,1,1,1,610389,ORR HS,28151,,1830.0,610389,479,610389,Orr Academy High School,458.0,15.0,0.0328,100.0,0.2183,435.0,0.9498,ORR HS,,,76.9,49.3,ORR HS,458.0,1.0,0.2,394.0,86.0,0.0,0.0,0.0,0.0,63.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ORR HS,2015.0,3552.0,3305.0,236.0,11.0,3502.0,98.6,3490.0,98.3,840.79,445.0,107.2,1.1,12.0,0.3,2.89,11.0,2.7,3.42,13.0,0.4,3.13,12.0,2.9,0.0,0.0
263,263,366,643,2011,45231,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,610513,AIR FORCE HS,45231,,1055.0,1055,4,1055,Air Force Acad HS,212.0,3.0,0.014150943396226415,12.0,0.05660377358490566,177.0,0.8349056603773585,AIR FORCE HS,,,93.4, ,Air Force Acad HS,212.0,8.0,3.8,98.0,46.2,0.0,0.0,1.0,0.5,92.0,43.4,7.0,3.3,3.0,1.4,0.0,0.0,3.0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,264,367,1154,2012,45231,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,610513,AIR FORCE HS,45231,,1055.0,610513,6,610513,Air Force Academy High School,302.0,3.0,0.0099,22.0,0.0728,263.0,0.8709,AIR FORCE HS,,,82.9, ,Air Force Acad HS,302.0,24.0,7.9,129.0,42.7,0.0,0.0,0.0,0.0,127.0,42.1,6.0,2.0,11.0,3.6,1.0,0.3,4.0,1.3,AIR FORCE HS,2012.0,439.0,141.0,288.0,10.0,106.0,24.1,52.0,11.8,17.61,38.0,12.9,1.02,54.0,12.3,18.29,36.0,12.2,3.27,5.0,1.1,1.69,5.0,1.7,1.0,0.34
265,265,368,1699,2013,45231,0,0,0,2,1,0,3,3,0,0,0,0,0,0,0,2,2,1,610513,AIR FORCE HS,45231,,1055.0,610513,7,610513,Air Force Academy High School,393.0,5.0,0.0127,35.0,0.0891,339.0,0.8626,AIR FORCE HS,,,89.9, ,Air Force Acad HS,393.0,38.0,9.7,173.0,44.0,0.0,0.0,0.0,0.0,163.0,41.5,5.0,1.3,13.0,3.3,1.0,0.3,0.0,0.0,AIR FORCE HS,2013.0,768.0,323.0,413.0,32.0,289.0,37.6,219.0,28.5,56.96,123.0,32.0,1.01,70.0,9.1,18.21,44.0,11.4,3.5,28.0,3.6,7.28,23.0,6.0,0.0,0.0
266,266,369,2215,2014,45231,0,0,0,2,1,0,3,3,0,0,0,0,0,0,0,2,2,2,610513,AIR FORCE HS,45231,,1055.0,610513,6,610513,Air Force Academy High School,369.0,7.0,0.01897018970189701,34.0,0.0921409214092141,327.0,0.8861788617886179,AIR FORCE HS,,,92.3,70.2,,369.0,36.0,9.8,152.0,41.2,0.0,0.0,0.0,0.0,164.0,44.4,4.0,1.1,12.0,3.3,1.0,0.3,0.0,0.0,AIR FORCE HS,2014.0,228.0,77.0,120.0,31.0,154.0,67.5,27.0,11.8,7.6,22.0,6.2,1.0,127.0,55.7,35.74,83.0,23.4,2.39,9.0,3.9,2.53,9.0,2.5,0.0,0.0
267,267,370,2730,2015,45231,0,0,0,3,1,0,4,3,0,0,0,0,0,0,0,2,2,2,610513,AIR FORCE HS,45231,,1055.0,610513,6,610513,Air Force Academy High School,373.0,9.0,0.0241,39.0,0.1046,327.0,0.8767,AIR FORCE HS,,,92.1,84.0,AIR FORCE HS,373.0,40.0,10.7,153.0,41.0,0.0,0.0,0.0,0.0,159.0,42.6,3.0,0.8,16.0,4.3,1.0,0.3,1.0,0.3,AIR FORCE HS,2015.0,1108.0,884.0,198.0,26.0,140.0,12.6,42.0,3.8,11.65,36.0,10.0,1.0,98.0,8.8,27.18,59.0,16.4,2.2,15.0,1.4,4.16,15.0,4.2,1.0,0.28
268,268,371,644,2011,46021,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,3,3,609694,HANCOCK HS,46021,,1200.0,1200,23,1200,Hancock HS,984.0,92.0,0.0934959349593496,128.0,0.13008130081300814,919.0,0.9339430894308944,HANCOCK HS,,,78.3,55.9,Hancock HS,984.0,39.0,4.0,24.0,2.4,3.0,0.3,0.0,0.0,912.0,92.7,0.0,0.0,5.0,0.5,1.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,269,372,1155,2012,46021,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,6,6,609694,HANCOCK HS,46021,,1200.0,609694,333,609694,John Hancock College Preparatory High School,966.0,81.0,0.0839,100.0,0.1035,920.0,0.9524,HANCOCK HS,,,84.0,60.7,Hancock HS,966.0,34.0,3.5,14.0,1.4,4.0,0.4,0.0,0.0,902.0,93.4,3.0,0.3,8.0,0.8,1.0,0.1,0.0,0.0,HANCOCK HS,2012.0,1321.0,1145.0,137.0,39.0,338.0,25.6,223.0,16.9,23.78,141.0,15.0,1.17,115.0,8.7,12.26,78.0,8.3,4.11,2.0,0.2,0.21,2.0,0.2,2.0,0.21
270,270,373,1700,2013,46021,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,6,6,609694,HANCOCK HS,46021,,1200.0,609694,335,609694,John Hancock College Preparatory High School,963.0,96.0,0.0997,106.0,0.1101,933.0,0.9688,HANCOCK HS,,,88.4,73.0,Hancock HS,963.0,35.0,3.6,10.0,1.0,4.0,0.4,0.0,0.0,903.0,93.8,4.0,0.4,6.0,0.6,1.0,0.1,0.0,0.0,HANCOCK HS,2013.0,469.0,200.0,216.0,53.0,201.0,42.9,107.0,22.8,11.25,76.0,8.0,1.13,94.0,20.0,9.88,69.0,7.3,3.35,7.0,1.5,0.74,7.0,0.7,2.0,0.21
271,271,374,2216,2014,46021,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,3,3,3,609694,HANCOCK HS,46021,,1200.0,609694,314,609694,John Hancock College Preparatory High School,928.0,86.0,0.09267241379310344,108.0,0.11637931034482756,893.0,0.9622844827586208,HANCOCK HS,,,88.4,79.9,,928.0,38.0,4.1,8.0,0.9,2.0,0.2,0.0,0.0,867.0,93.4,5.0,0.5,5.0,0.5,1.0,0.1,2.0,0.2,HANCOCK HS,2014.0,380.0,209.0,146.0,25.0,133.0,35.0,55.0,14.5,6.12,44.0,4.9,1.29,78.0,20.5,8.69,62.0,6.9,3.08,2.0,0.5,0.22,2.0,0.2,3.0,0.33
272,272,375,2731,2015,46021,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,3,3,3,609694,HANCOCK HS,46021,,1200.0,609694,317,609694,John Hancock College Preparatory High School,920.0,90.0,0.0978,91.0,0.0989,891.0,0.9685,HANCOCK HS,,,90.2,78.9,HANCOCK HS,920.0,16.0,1.7,10.0,1.1,5.0,0.5,0.0,0.0,876.0,95.2,6.0,0.7,6.0,0.7,0.0,0.0,1.0,0.1,HANCOCK HS,2015.0,270.0,65.0,130.0,75.0,133.0,49.3,1.0,0.4,0.11,1.0,0.1,1.0,132.0,48.9,14.59,81.0,9.0,3.05,2.0,0.7,0.22,2.0,0.2,0.0,0.0
273,273,376,647,2011,46061,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,2,2,609749,NORTHSIDE PREP HS,46061,,1690.0,1690,61,1690,Northside Lrn Ctr HS,311.0,95.0,0.3054662379421222,311.0,1.0,252.0,0.8102893890675241,NORTHSIDE PREP HS,,,95.7,97.6,Northside CPHS,1086.0,432.0,39.8,61.0,5.6,9.0,0.8,3.0,0.3,251.0,23.1,36.0,3.3,289.0,26.6,5.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,274,377,1158,2012,46061,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,1,3,3,609749,NORTHSIDE PREP HS,46061,,1690.0,609749,482,609749,Northside College Preparatory High School,1053.0,6.0,0.0057,62.0,0.0589,386.0,0.3666,NORTHSIDE PREP HS,,,95.9,98.3,Northside CPHS,1053.0,429.0,40.7,69.0,6.6,6.0,0.6,1.0,0.1,238.0,22.6,33.0,3.1,254.0,24.1,5.0,0.5,18.0,1.7,NORTHSIDE PREP HS,2012.0,146.0,35.0,97.0,14.0,30.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.5,2.86,27.0,2.6,4.0,5.0,3.4,0.48,5.0,0.5,0.0,0.0
275,275,378,1703,2013,46061,0,0,0,2,1,0,3,3,0,0,0,2,0,0,0,5,7,7,609749,NORTHSIDE PREP HS,46061,,1690.0,609749,484,609749,Northside College Preparatory High School,1070.0,7.0,0.0065,65.0,0.0607,399.0,0.3729,NORTHSIDE PREP HS,,,94.9,96.5,Northside CPHS,1070.0,446.0,41.7,92.0,8.6,5.0,0.5,1.0,0.1,248.0,23.2,43.0,4.0,229.0,21.4,4.0,0.4,2.0,0.2,NORTHSIDE PREP HS,2013.0,4.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.37,4.0,0.4,5.0,2.0,50.0,0.19,2.0,0.2,0.0,0.0
276,276,379,2220,2014,46061,0,0,0,2,1,0,3,3,0,0,0,2,0,0,0,4,6,6,609749,NORTHSIDE PREP HS,46061,,1690.0,609749,458,609749,Northside College Preparatory High School,1069.0,6.0,0.005612722170252572,65.0,0.0608044901777362,399.0,0.373246024321796,NORTHSIDE PREP HS,,,93.0,98.5,,1069.0,429.0,40.1,97.0,9.1,4.0,0.4,2.0,0.2,270.0,25.3,46.0,4.3,191.0,17.9,3.0,0.3,27.0,2.5,NORTHSIDE PREP HS,2014.0,17.0,9.0,4.0,4.0,4.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.5,0.38,4.0,0.4,3.25,1.0,5.9,0.09,1.0,0.1,0.0,0.0
277,277,380,2734,2015,46061,0,0,0,2,1,0,3,3,0,0,0,2,0,0,0,4,6,5,609749,NORTHSIDE PREP HS,46061,,1690.0,609749,466,609749,Northside College Preparatory High School,1050.0,6.0,0.0057,65.0,0.0619,432.0,0.4114,NORTHSIDE PREP HS,,,94.4,97.0,NORTHSIDE PREP HS,1050.0,391.0,37.2,93.0,8.9,2.0,0.2,2.0,0.2,286.0,27.2,53.0,5.1,184.0,17.5,3.0,0.3,36.0,3.4,NORTHSIDE PREP HS,2015.0,87.0,45.0,37.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.67,6.0,0.6,2.86,5.0,5.7,0.48,5.0,0.5,0.0,0.0
278,278,381,651,2011,46121,0,0,0,6,0,0,6,6,0,0,0,1,0,0,0,0,1,1,609707,ROBESON HS,46121,,1320.0,1320,30,1320,Robeson HS,776.0,,,199.0,0.2564432989690721,752.0,0.9690721649484536,ROBESON HS,,Closed,73.7,37.3,Robeson HS,776.0,0.0,0.0,773.0,99.6,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.1,1.0,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,279,382,1162,2012,46121,0,0,0,5,0,0,5,5,0,0,0,1,0,0,0,0,1,1,609707,ROBESON HS,46121,,1320.0,609707,505,609707,Paul Robeson High School,734.0,0.0,0.0,161.0,0.2193,722.0,0.9837,ROBESON HS,,Closed,74.9,37.8,Robeson HS,734.0,0.0,0.0,726.0,98.9,0.0,0.0,0.0,0.0,3.0,0.4,3.0,0.4,1.0,0.1,0.0,0.0,1.0,0.1,ROBESON HS,2012.0,872.0,325.0,459.0,88.0,753.0,86.4,129.0,14.8,20.86,94.0,15.2,2.48,624.0,71.6,100.93,339.0,54.8,5.1,41.0,4.7,6.63,39.0,6.3,1.0,0.16
280,280,383,1707,2013,46121,0,0,0,5,2,0,7,7,0,0,0,1,0,0,0,2,3,3,609707,ROBESON HS,46121,,1320.0,609707,506,609707,Paul Robeson High School,591.0,0.0,0.0,141.0,0.2386,578.0,0.978,ROBESON HS,,Closed,76.0,33.1,Robeson HS,591.0,0.0,0.0,587.0,99.3,0.0,0.0,0.0,0.0,1.0,0.2,2.0,0.3,0.0,0.0,0.0,0.0,1.0,0.2,ROBESON HS,2013.0,480.0,33.0,366.0,81.0,432.0,90.0,80.0,16.7,16.03,69.0,13.8,2.68,352.0,73.3,70.53,210.0,42.1,4.4,63.0,13.1,12.62,57.0,11.4,5.0,1.0
281,281,384,2225,2014,46121,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,1,1,1,609707,ROBESON HS,46121,,1320.0,609707,482,609707,Paul Robeson High School,372.0,0.0,0.0,93.0,0.25,370.0,0.9946236559139784,ROBESON HS,,Closed,81.1,37.7,,372.0,0.0,0.0,371.0,99.7,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROBESON HS,2014.0,245.0,83.0,107.0,55.0,142.0,58.0,9.0,3.7,2.66,8.0,2.4,2.78,133.0,54.3,39.32,100.0,29.6,4.95,70.0,28.6,20.69,55.0,16.3,1.0,0.3
282,282,385,2738,2015,46121,0,0,0,6,0,0,6,5,0,0,0,0,0,0,0,1,1,1,609707,ROBESON HS,46121,,1320.0,609707,493,609707,Paul Robeson High School,295.0,0.0,0.0,79.0,0.2678,295.0,1.0,ROBESON HS,,Closed,80.2,47.3,ROBESON HS,295.0,0.0,0.0,294.0,99.7,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROBESON HS,2015.0,413.0,127.0,227.0,59.0,220.0,53.3,98.0,23.7,37.28,70.0,26.6,2.24,122.0,29.5,46.41,84.0,32.0,2.98,57.0,13.8,21.68,46.0,17.5,0.0,0.0
283,283,386,653,2011,46141,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,609709,GAGE PARK HS,46141,,1340.0,1340,32,1340,Gage Park HS,1252.0,100.0,0.07987220447284345,235.0,0.1876996805111821,1136.0,0.9073482428115016,GAGE PARK HS,,,72.5,51.1,Gage Park HS,1252.0,8.0,0.6,595.0,47.5,2.0,0.2,0.0,0.0,639.0,51.0,8.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,284,387,1164,2012,46141,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,5,5,5,609709,GAGE PARK HS,46141,,1340.0,609709,225,609709,Gage Park High School,1052.0,94.0,0.0894,206.0,0.1958,1026.0,0.9753,GAGE PARK HS,,,75.1,48.5,Gage Park HS,1052.0,5.0,0.5,479.0,45.5,3.0,0.3,0.0,0.0,561.0,53.3,4.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,GAGE PARK HS,2012.0,621.0,162.0,339.0,120.0,521.0,83.9,52.0,8.4,5.27,35.0,3.5,1.35,469.0,75.5,47.52,251.0,25.4,2.82,149.0,24.0,15.1,99.0,10.0,11.0,1.11
285,285,388,1709,2013,46141,0,0,0,4,6,0,10,10,0,0,0,0,0,0,0,3,3,3,609709,GAGE PARK HS,46141,,1340.0,609709,225,609709,Gage Park High School,835.0,92.0,0.1102,158.0,0.1892,813.0,0.9737,GAGE PARK HS,,,76.9,45.1,Gage Park HS,835.0,8.0,1.0,377.0,45.1,2.0,0.2,0.0,0.0,443.0,53.1,3.0,0.4,2.0,0.2,0.0,0.0,0.0,0.0,GAGE PARK HS,2013.0,866.0,371.0,386.0,109.0,640.0,73.9,12.0,1.4,1.56,11.0,1.4,1.5,628.0,72.5,81.63,291.0,37.8,2.66,36.0,4.2,4.68,31.0,4.0,3.0,0.39
286,286,389,2228,2014,46141,0,0,0,6,3,0,9,8,0,0,0,0,0,0,0,0,0,0,609709,GAGE PARK HS,46141,,1340.0,609709,212,609709,Gage Park High School,613.0,76.0,0.12398042414355627,122.0,0.199021207177814,602.0,0.9820554649265906,GAGE PARK HS,,,79.1,50.1,,613.0,6.0,1.0,295.0,48.1,3.0,0.5,0.0,0.0,304.0,49.6,3.0,0.5,1.0,0.2,1.0,0.2,0.0,0.0,GAGE PARK HS,2014.0,545.0,252.0,245.0,48.0,275.0,50.5,12.0,2.2,2.17,11.0,2.0,1.58,263.0,48.3,47.5,137.0,24.7,3.03,15.0,2.8,2.71,15.0,2.7,2.0,0.36
287,287,390,2740,2015,46141,0,0,0,7,3,0,10,9,0,0,0,0,0,0,0,1,1,1,609709,GAGE PARK HS,46141,,1340.0,609709,213,609709,Gage Park High School,465.0,82.0,0.1763,87.0,0.1871,458.0,0.9849,GAGE PARK HS,,,85.0,53.4,GAGE PARK HS,465.0,4.0,0.9,210.0,45.2,2.0,0.4,0.0,0.0,246.0,52.9,1.0,0.2,1.0,0.2,1.0,0.2,0.0,0.0,GAGE PARK HS,2015.0,451.0,182.0,228.0,41.0,158.0,35.0,71.0,15.7,16.58,47.0,11.0,1.14,87.0,19.3,20.32,59.0,13.8,2.43,14.0,3.1,3.27,12.0,2.8,0.0,0.0
288,288,391,654,2011,46151,0,0,0,12,0,0,12,11,0,0,0,1,0,0,0,0,1,1,609711,HARPER HS,46151,,1360.0,1360,34,1360,Harper HS,669.0,1.0,0.0014947683109118087,156.0,0.23318385650224216,485.0,0.7249626307922272,HARPER HS,,,73.3,36.1,Harper HS,669.0,1.0,0.1,665.0,99.4,0.0,0.0,0.0,0.0,2.0,0.3,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,289,392,1165,2012,46151,0,0,0,12,0,0,12,12,0,0,0,1,0,0,0,2,3,3,609711,HARPER HS,46151,,1360.0,609711,672,609711,William Rainey Harper High School,622.0,1.0,0.0016,148.0,0.2379,605.0,0.9727,HARPER HS,,,78.9,42.0,Harper HS,622.0,0.0,0.0,615.0,98.9,2.0,0.3,0.0,0.0,3.0,0.5,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,HARPER HS,2012.0,1187.0,394.0,670.0,123.0,759.0,63.9,173.0,14.6,29.98,124.0,21.5,3.18,586.0,49.4,101.54,294.0,50.9,2.87,50.0,4.2,8.66,44.0,7.6,11.0,1.91
290,290,393,1710,2013,46151,0,0,0,12,2,0,14,14,0,0,0,1,0,0,0,2,3,2,609711,HARPER HS,46151,,1360.0,609711,670,609711,William Rainey Harper High School,518.0,1.0,0.0019,115.0,0.222,514.0,0.9923,HARPER HS,,,78.4,48.0,Harper HS,518.0,0.0,0.0,509.0,98.3,2.0,0.4,0.0,0.0,5.0,1.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,HARPER HS,2013.0,781.0,465.0,275.0,41.0,498.0,63.8,197.0,25.2,38.99,161.0,31.9,1.86,301.0,38.5,59.58,201.0,39.8,2.8,11.0,1.4,2.18,10.0,2.0,4.0,0.79
291,291,394,2229,2014,46151,0,0,0,9,2,0,11,11,0,0,0,2,0,0,0,1,3,3,609711,HARPER HS,46151,,1360.0,609711,640,609711,William Rainey Harper High School,482.0,1.0,0.002074688796680498,115.0,0.2385892116182573,473.0,0.9813278008298756,HARPER HS,,,84.1,54.9,,482.0,1.0,0.2,468.0,97.1,0.0,0.0,0.0,0.0,11.0,2.3,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.2,HARPER HS,2014.0,760.0,272.0,437.0,51.0,822.0,108.2,389.0,51.2,93.35,192.0,46.1,1.78,433.0,57.0,103.9,198.0,47.5,1.87,23.0,3.0,5.52,23.0,5.5,0.0,0.0
292,292,395,2741,2015,46151,0,0,0,9,2,0,11,11,0,0,0,2,0,0,0,2,4,3,609711,HARPER HS,46151,,1360.0,609711,649,609711,William Rainey Harper High School,349.0,1.0,0.0029,89.0,0.255,344.0,0.9857,HARPER HS,,,85.7,56.2,HARPER HS,349.0,1.0,0.3,336.0,96.3,0.0,0.0,0.0,0.0,11.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,HARPER HS,2015.0,592.0,177.0,370.0,45.0,301.0,50.8,223.0,37.7,68.79,125.0,38.6,1.77,78.0,13.2,24.06,60.0,18.5,2.45,20.0,3.4,6.17,19.0,5.9,4.0,1.23
293,293,396,655,2011,46171,0,0,0,13,0,0,13,13,0,0,0,2,0,0,0,0,2,2,609713,HYDE PARK HS,46171,,1390.0,1390,36,1390,Hyde Park HS,1591.0,2.0,0.001257071024512885,184.0,0.1156505342551854,1358.0,0.8535512256442489,HYDE PARK HS,,,70.6,50.6,Hyde Park HS,1591.0,1.0,0.1,1585.0,99.6,0.0,0.0,0.0,0.0,2.0,0.1,2.0,0.1,0.0,0.0,1.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,294,397,1166,2012,46171,0,0,0,13,0,0,13,13,0,0,0,0,0,0,0,3,3,3,609713,HYDE PARK HS,46171,,1390.0,609713,277,609713,Hyde Park Academy High School,1513.0,1.0,0.0007,213.0,0.1408,1442.0,0.9531,HYDE PARK HS,,,67.7,52.4,Hyde Park HS,1513.0,1.0,0.1,1498.0,99.0,0.0,0.0,0.0,0.0,6.0,0.4,3.0,0.2,0.0,0.0,1.0,0.1,4.0,0.3,HYDE PARK HS,2012.0,1523.0,19.0,1292.0,212.0,1446.0,94.9,12.0,0.8,0.92,12.0,0.9,3.67,1434.0,94.2,109.59,694.0,53.0,3.13,27.0,1.8,2.06,27.0,2.1,5.0,0.38
295,295,398,1711,2013,46171,0,0,0,11,1,0,12,11,0,0,0,0,0,0,0,4,4,4,609713,HYDE PARK HS,46171,,1390.0,609713,277,609713,Hyde Park Academy High School,1249.0,3.0,0.0024,182.0,0.1457,1217.0,0.9744,HYDE PARK HS,,,72.2,52.3,Hyde Park HS,1249.0,1.0,0.1,1235.0,98.9,0.0,0.0,0.0,0.0,8.0,0.6,2.0,0.2,0.0,0.0,1.0,0.1,2.0,0.2,HYDE PARK HS,2013.0,2885.0,880.0,1590.0,415.0,2122.0,73.6,293.0,10.2,25.97,202.0,17.9,1.42,1829.0,63.4,162.09,641.0,56.8,2.86,94.0,3.3,8.33,82.0,7.3,6.0,0.53
296,296,399,2230,2014,46171,0,0,0,7,1,0,8,7,0,0,0,0,0,0,0,3,3,3,609713,HYDE PARK HS,46171,,1390.0,609713,258,609713,Hyde Park Academy High School,1001.0,2.0,0.001998001998001998,159.0,0.15884115884115885,955.0,0.954045954045954,HYDE PARK HS,,,80.9,52.6,,1001.0,0.0,0.0,989.0,98.8,0.0,0.0,0.0,0.0,4.0,0.4,7.0,0.7,0.0,0.0,0.0,0.0,1.0,0.1,HYDE PARK HS,2014.0,3185.0,1101.0,1683.0,401.0,2679.0,84.1,1378.0,43.3,154.72,556.0,62.4,1.25,1301.0,40.8,146.08,521.0,58.5,2.7,38.0,1.2,4.27,33.0,3.7,2.0,0.22
297,297,400,2742,2015,46171,0,0,0,6,2,0,8,7,0,0,0,0,0,0,0,3,3,2,609713,HYDE PARK HS,46171,,1390.0,609713,260,609713,Hyde Park Academy High School,946.0,3.0,0.0032,160.0,0.1691,922.0,0.9746,HYDE PARK HS,,,83.2,55.4,HYDE PARK HS,946.0,0.0,0.0,937.0,99.0,0.0,0.0,0.0,0.0,6.0,0.6,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,HYDE PARK HS,2015.0,1190.0,267.0,677.0,246.0,439.0,36.9,342.0,28.7,42.39,240.0,29.8,1.12,97.0,8.2,12.02,79.0,9.8,3.71,18.0,1.5,2.23,15.0,1.9,0.0,0.0
298,298,401,656,2011,46181,0,0,0,12,0,0,12,12,0,0,0,4,0,0,0,0,4,4,609715,KELLY HS,46181,,1400.0,1400,37,1400,Kelly HS,3062.0,399.0,0.1303069888961463,354.0,0.11561071195297193,2807.0,0.9167210973220118,KELLY HS,,,89.4,59.3,Kelly HS,3062.0,80.0,2.6,56.0,1.8,12.0,0.4,4.0,0.1,2633.0,86.0,7.0,0.2,261.0,8.5,1.0,0.0,8.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
